,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
936,2680629163,Afternoon Run,2019-08-30T16:03:15Z,Run,2035.4,745,766,42.5,"[37.792739, -122.45328]",stripped_health_data_42985926_1567639536.gpx
937,2680628833,Afternoon Run,2019-08-30T15:38:11Z,Run,4203.1,1203,1203,0.0,"[37.806373, -122.449584]",stripped_health_data_42985926_1567639521.gpx
938,2680628015,Afternoon Run,2019-08-30T15:18:05Z,Run,921.7,323,757,4.2,"[37.804943, -122.448276]",stripped_health_data_42985926_1567639496.gpx
939,2680627515,Afternoon Run,2019-08-29T15:30:43Z,Run,545.5,168,1745,0.0,"[37.792239, -122.452118]",stripped_health_data_42985926_1567639481.gpx
940,2680626734,Afternoon Run,2019-08-28T15:39:45Z,Run,12597.1,4373,4794,168.9,"[37.792549, -122.453284]",stripped_health_data_42985926_1567639452.gpx
941,2711907219,Afternoon Run,2019-08-26T15:50:02Z,Run,5183.7,1761,1884,58.6,"[37.792712, -122.45323]",stripped_health_data_42985926_1568570026.gpx
942,2645372955,Afternoon Run,2019-08-23T16:03:57Z,Run,3341.0,1245,1426,42.9,"[37.792754, -122.453269]",stripped_health_data_42985926_1566604443.gpx
943,2645372419,Afternoon Run,2019-08-23T15:35:10Z,Run,3279.8,822,822,0.0,"[37.806544, -122.448758]",stripped_health_data_42985926_1566604422.gpx
944,2645372071,Afternoon Run,2019-08-23T15:11:46Z,Run,1259.0,400,753,3.8,"[37.805562, -122.448224]",stripped_health_data_42985926_1566604407.gpx
945,2645371784,Afternoon Run,2019-08-22T15:56:15Z,Run,5186.4,1797,2028,58.7,"[37.792241, -122.453265]",stripped_health_data_42985926_1566604394.gpx
946,2645371044,Afternoon Run,2019-08-21T15:28:29Z,Run,5175.8,1699,1699,64.5,"[37.792503, -122.453325]",stripped_health_data_42985926_1566604364.gpx
947,2636470211,Lunch Run,2019-08-20T11:28:15Z,Run,12982.6,4763,5359,117.3,"[37.798364, -122.447628]",stripped_health_data_42985926_1566331217.gpx
948,2634172305,Afternoon Run,2019-08-19T16:24:03Z,Run,1661.3,616,620,19.2,"[37.795711, -122.455765]",stripped_health_data_42985926_1566272186.gpx
949,2634172085,Afternoon Run,2019-08-19T15:37:38Z,Run,6928.6,2160,2259,3.5,"[37.80618, -122.450956]",stripped_health_data_42985926_1566272171.gpx
950,2634171544,Afternoon Run,2019-08-19T15:15:53Z,Run,2115.6,658,808,6.5,"[37.805622, -122.448218]",stripped_health_data_42985926_1566272131.gpx
951,2627693484,Morning Run,2019-08-17T10:50:44Z,Run,1082.6,399,399,10.0,"[37.7935, -122.439221]",stripped_health_data_42985926_1566068520.gpx
952,2627693275,Morning Run,2019-08-17T10:19:22Z,Run,4832.2,1235,1235,3.5,"[37.806577, -122.448645]",stripped_health_data_42985926_1566068512.gpx
953,2627692412,Morning Run,2019-08-17T09:21:56Z,Run,2110.9,717,913,6.4,"[37.803757, -122.450296]",stripped_health_data_42985926_1566068489.gpx
954,2625211267,Morning Run,2019-08-16T08:19:39Z,Run,4041.7,1355,1982,64.1,"[37.792265, -122.451686]",stripped_health_data_42985926_1566000581.gpx
955,2619401213,Morning Run,2019-08-14T07:53:19Z,Run,7479.7,2685,5195,74.0,"[37.791414, -122.449863]",stripped_health_data_42985926_1565814286.gpx
956,2619398804,Morning Run,2019-08-13T09:09:52Z,Run,316.0,120,120,11.6,"[37.791763, -122.450767]",stripped_health_data_42985926_1565814205.gpx
957,2619398704,Morning Run,2019-08-13T08:58:34Z,Run,737.7,142,630,0.0,"[37.792499, -122.451965]",stripped_health_data_42985926_1565814202.gpx
958,2619398484,Morning Run,2019-08-13T08:33:07Z,Run,1486.5,1496,1496,0,,stripped_health_data_42985926_1565814195.tcx
959,2619398261,Morning Run,2019-08-13T08:16:43Z,Run,2133.4,727,743,31.5,"[37.793754, -122.455721]",stripped_health_data_42985926_1565814186.gpx
960,2619397989,Morning Run,2019-08-12T08:04:50Z,Run,6519.9,2230,3554,131.5,"[37.793634, -122.439239]",stripped_health_data_42985926_1565814173.gpx
961,2619396844,Morning Run,2019-08-10T08:43:36Z,Run,13990.8,4816,5387,179.6,"[37.79273, -122.453275]",stripped_health_data_42985926_1565814128.gpx
962,2604656389,Morning Run,2019-08-08T07:07:47Z,Run,7717.8,2692,2732,136.5,"[37.791519, -122.449622]",stripped_health_data_42985926_1565368357.gpx
963,2595964733,Morning Run,2019-08-06T08:02:15Z,Run,5680.6,2107,2117,119.1,"[37.791552, -122.449212]",stripped_health_data_42985926_1565106237.gpx
964,2593299065,Morning Run,2019-08-05T08:18:16Z,Run,10047.1,3598,4057,174.6,"[37.793472, -122.439322]",stripped_health_data_42985926_1565024337.gpx
965,2587767805,Morning Run,2019-08-03T09:13:05Z,Run,14106.2,4504,4703,114.4,"[37.771804, -122.461775]",stripped_health_data_42985926_1564858145.gpx
966,2584837665,Lunch Run,2019-08-02T11:11:25Z,Run,5637.8,1956,2196,73.1,"[37.787244, -122.447539]",stripped_health_data_42985926_1564772016.gpx
967,2581729442,Morning Run,2019-08-01T08:00:13Z,Run,9804.2,3270,4738,20.8,"[42.389319, -71.120241]",stripped_health_data_42985926_1564676562.gpx
968,2572778765,Morning Run,2019-07-29T08:20:00Z,Run,9220.3,3394,3776,62.9,"[41.287186, -70.049102]",stripped_health_data_42985926_1564409535.gpx
969,2567154057,Morning Run,2019-07-27T08:05:09Z,Run,12004.0,4222,4222,67.7,"[41.287221, -70.049074]",stripped_health_data_42985926_1564233557.gpx
970,2567149718,Morning Run,2019-07-26T10:03:13Z,Run,5146.1,1825,1825,33.8,"[41.287231, -70.049091]",stripped_health_data_42985926_1564233464.gpx
971,2562338614,Morning Run,2019-07-25T10:52:42Z,Run,9719.0,3371,3471,63.2,"[41.287194, -70.049122]",stripped_health_data_42985926_1564071067.gpx
972,2560080994,Lunch Run,2019-07-24T11:35:41Z,Run,1377.3,1965,1965,0,,stripped_health_data_42985926_1563995450.tcx
973,2560084142,Morning Run,2019-07-23T08:33:17Z,Run,8076.2,2733,2743,59.7,"[41.287185, -70.049118]",stripped_health_data_42985926_1563995505.gpx
974,2554731532,Morning Run,2019-07-22T10:58:01Z,Run,3819.6,588,1869,17.1,"[41.294047, -70.107597]",stripped_health_data_42985926_1563831535.gpx
975,2554731096,Morning Run,2019-07-22T10:19:06Z,Run,2121.3,621,844,18.8,"[41.288796, -70.125482]",stripped_health_data_42985926_1563831520.gpx
976,2554730621,Lunch Run,2019-07-21T11:21:48Z,Run,175.0,1086,1086,0,,stripped_health_data_42985926_1563831504.tcx
977,2554729785,Morning Run,2019-07-21T08:52:10Z,Run,445.4,3415,3415,0,,stripped_health_data_42985926_1563831476.tcx
978,2548024868,Morning Run,2019-07-20T08:12:19Z,Run,11327.4,3869,4896,51.9,"[41.287241, -70.04909]",stripped_health_data_42985926_1563632510.gpx
979,2546520937,Afternoon Run,2019-07-19T17:02:51Z,Run,1503.9,3604,3604,0,,stripped_health_data_42985926_1563584664.tcx
980,2545492864,Morning Run,2019-07-19T07:27:26Z,Run,6703.2,2401,2415,130.9,"[37.791643, -122.449341]",stripped_health_data_42985926_1563548987.gpx
981,2544370050,Evening Run,2019-07-18T19:31:12Z,Run,1527.9,3525,3525,0,,stripped_health_data_42985926_1563507460.tcx
982,2542880504,Morning Run,2019-07-18T07:34:47Z,Run,8321.0,2759,2873,183.0,"[37.789865, -122.455442]",stripped_health_data_42985926_1563463448.gpx
983,2541590204,Evening Run,2019-07-17T18:16:48Z,Run,1420.1,3676,3676,0,,stripped_health_data_42985926_1563417226.tcx
984,2540085242,Morning Run,2019-07-17T07:44:36Z,Run,5123.4,1812,1824,116.4,"[37.791724, -122.449403]",stripped_health_data_42985926_1563376682.gpx
985,2538873154,Afternoon Run,2019-07-16T17:06:24Z,Run,1759.6,3383,3383,0,,stripped_health_data_42985926_1563339846.tcx
986,2537157712,Morning Run,2019-07-16T07:46:52Z,Run,3462.6,1156,1848,44.5,"[37.79161, -122.44935]",stripped_health_data_42985926_1563292524.gpx
987,2537068841,Evening Run,2019-07-15T18:17:48Z,Run,1609.5,4057,4057,0,,stripped_health_data_42985926_1563290492.tcx
988,2537066090,Lunch Run,2019-07-14T11:43:56Z,Run,922.0,1572,1572,0,,stripped_health_data_42985926_1563290425.tcx
989,2523327413,Morning Run,2019-07-11T07:36:05Z,Run,961.5,1219,1219,0,,stripped_health_data_42985926_1562857054.tcx
990,2516065076,Morning Run,2019-07-08T08:07:13Z,Run,9876.6,3309,3309,128.5,"[37.792507, -122.452047]",stripped_health_data_42985926_1562631457.gpx
991,2512589285,spin class,2019-07-07T09:15:16Z,VirtualRide,749.3,2741,2741,0,,stripped_health_data_42985926_1562518946.tcx
992,2510062016,Morning Run,2019-07-06T09:11:51Z,Run,11339.4,3629,3862,94.0,"[37.766673, -122.463885]",stripped_health_data_42985926_1562447915.gpx
993,2506876675,Morning Run,2019-07-05T10:55:20Z,Run,5258.5,1802,2228,77.9,"[37.787624, -122.450507]",stripped_health_data_42985926_1562351831.gpx
994,2501059816,Morning Run,2019-07-03T08:16:54Z,Run,7940.7,2706,2834,165.3,"[37.791485, -122.449345]",stripped_health_data_42985926_1562170300.gpx
995,2499504026,Lunch Run,2019-07-02T11:04:58Z,Run,6443.6,2183,2187,149.9,"[37.793581, -122.439288]",stripped_health_data_42985926_1562114512.gpx
996,2495811157,Morning Run,2019-07-01T09:21:05Z,Run,8537.6,2733,3365,52.8,"[37.792528, -122.453933]",stripped_health_data_42985926_1562005956.gpx
997,2493884201,Morning Run,2019-06-29T09:15:34Z,Run,8502.7,2957,3455,71.3,"[37.771738, -122.460023]",stripped_health_data_42985926_1561934061.gpx
998,2493882822,Afternoon Run,2019-06-28T17:39:37Z,Run,5362.8,1825,1910,60.6,"[37.746931, -122.422198]",stripped_health_data_42985926_1561933995.gpx
999,2493882074,Evening Run,2019-06-27T18:21:07Z,Run,8079.3,2622,3360,149.3,"[37.792909, -122.448391]",stripped_health_data_42985926_1561933955.gpx
1000,2480878064,Evening Run,2019-06-25T18:13:11Z,Run,280.1,67,67,16.8,"[37.790084, -122.445561]",stripped_health_data_42985926_1561511678.gpx
1001,2480809909,Afternoon Run,2019-06-25T16:59:20Z,Run,3456.3,1107,1896,16.9,"[37.787229, -122.447334]",stripped_health_data_42985926_1561509227.gpx
1002,2480808655,Morning Run,2019-06-24T10:00:21Z,Run,56.2,21,21,0,,stripped_health_data_42985926_1561509187.tcx
1003,2480808588,Morning Run,2019-06-24T09:58:48Z,Run,56.7,21,21,0,,stripped_health_data_42985926_1561509185.tcx
1004,2480808535,Morning Run,2019-06-24T09:57:01Z,Run,54.8,20,20,0,,stripped_health_data_42985926_1561509183.tcx
1005,2480808439,Morning Run,2019-06-24T09:55:29Z,Run,53.9,21,21,0,,stripped_health_data_42985926_1561509180.tcx
1006,2480808550,Morning Run,2019-06-24T09:12:47Z,Run,5652.5,1922,2505,105.5,"[37.792888, -122.45483]",stripped_health_data_42985926_1561509178.gpx
1007,2469409805,Afternoon Run,2019-06-21T15:27:53Z,Run,5355.7,1628,1761,95.0,"[37.78729, -122.447143]",C2874EF6-9913-493A-9879-7B110F02EC4B
1008,2464969558,Morning Run,2019-06-20T08:13:04Z,Run,6009.3,2008,3137,56.4,"[48.852804, 2.354621]",stripped_health_data_42985926_1561016279.gpx
1009,2462586530,Lunch Ride,2019-06-19T11:35:25Z,Ride,9737.0,3017,3233,61.4,"[48.862591, 2.325396]",stripped_health_data_42985926_1560940257.gpx
1010,2459551564,Morning Run,2019-06-18T08:29:52Z,Run,4862.0,1541,1653,31.8,"[48.852461, 2.354149]",stripped_health_data_42985926_1560846963.gpx
1011,2453628331,Morning Run,2019-06-16T07:57:37Z,Run,6809.2,2113,2489,47.4,"[43.771478, 11.255163]",stripped_health_data_42985926_1560667252.gpx
1012,2448743890,Morning Run,2019-06-14T08:04:07Z,Run,6305.1,2017,2315,69.0,"[43.771272, 11.255225]",stripped_health_data_42985926_1560503855.gpx
1013,2446108229,Morning Run,2019-06-13T08:06:39Z,Run,7928.9,2681,3086,36.3,"[43.777586, 11.238476]",stripped_health_data_42985926_1560409683.gpx
1014,2446112322,Afternoon Ride,2019-06-12T15:22:05Z,Ride,8516.7,8128,8327,88.2,"[43.770146, 11.256784]",stripped_health_data_42985926_1560409876.gpx
1015,2440803020,Morning Walk,2019-06-11T08:13:49Z,Walk,872.0,442,465,0.0,"[41.897667, 12.477153]",stripped_health_data_42985926_1560234190.gpx
1016,2440802732,Morning Run,2019-06-11T08:12:20Z,Run,245.3,33,41,2.2,"[41.893874, 12.47447]",stripped_health_data_42985926_1560234177.gpx
1017,2440802728,Morning Run,2019-06-11T07:19:37Z,Run,6279.7,2060,3031,41.2,"[41.892593, 12.472467]",stripped_health_data_42985926_1560234174.gpx
1018,2431006566,Morning Run,2019-06-07T09:52:00Z,Run,8163.7,2694,2773,21.3,"[41.000201, -72.300168]",stripped_health_data_42985926_1559921481.gpx
1019,2430711787,running to the hotel!!,2019-06-06T18:37:52Z,Run,6556.3,2100,51735,26.2,"[41.000352, -72.300155]",C6BE6DA0-7B5A-4A71-893F-ABFAEE5DF44F
1020,2428276731,Lunch Walk,2019-06-04T11:00:39Z,Walk,1558.5,1145,1145,67.0,"[37.793559, -122.439254]",stripped_health_data_42985926_1559828874.gpx
1021,2428276690,Morning Run,2019-06-04T10:57:11Z,Run,357.8,187,187,0,,stripped_health_data_42985926_1559828874.tcx
1022,2428276800,Morning Run,2019-06-04T10:31:31Z,Run,4412.3,1500,1500,97.4,"[37.79322, -122.452185]",stripped_health_data_42985926_1559828874.gpx
1023,2428276728,Morning Run,2019-06-03T09:04:09Z,Run,307.0,71,71,0,,stripped_health_data_42985926_1559828873.tcx
1024,2428276880,Afternoon Run,2019-06-01T14:21:43Z,Run,553.0,1358,1358,0,,stripped_health_data_42985926_1559828874.tcx
1025,2428277060,Afternoon Run,2019-06-01T13:37:07Z,Run,6056.5,1906,2001,88.8,"[37.787198, -122.447622]",stripped_health_data_42985926_1559828874.gpx
1026,2428277224,Afternoon Run,2019-05-31T15:25:47Z,Run,12562.2,3975,5409,122.0,"[37.798606, -122.447526]",stripped_health_data_42985926_1559828875.gpx
1027,2428276987,Afternoon Run,2019-05-29T16:14:27Z,Run,6275.9,2073,2073,0,,stripped_health_data_42985926_1559828874.tcx
1028,2428277165,Lunch Walk,2019-05-27T11:37:02Z,Walk,3620.1,2512,3571,87.5,"[37.793411, -122.43941]",stripped_health_data_42985926_1559828875.gpx
1029,2428277057,Morning Run,2019-05-27T10:49:24Z,Run,8264.7,2697,2768,101.4,"[37.806053, -122.45188]",stripped_health_data_42985926_1559828874.gpx
1030,2428276837,Evening Walk,2019-05-22T18:12:07Z,Walk,798.8,556,575,26.1,"[37.793827, -122.439305]",stripped_health_data_42985926_1559828874.gpx
1031,2428276823,Afternoon Run,2019-05-22T17:49:19Z,Run,995.8,1354,1354,0,,stripped_health_data_42985926_1559828874.tcx
1032,2428276734,Afternoon Run,2019-05-22T17:45:48Z,Run,235.2,80,106,6.7,"[37.792978, -122.446458]",stripped_health_data_42985926_1559828873.gpx
1033,2428277141,Afternoon Run,2019-05-20T17:28:12Z,Run,6406.2,2203,4447,131.3,"[37.793525, -122.439276]",stripped_health_data_42985926_1559828874.gpx
1034,2429315921,moc trials,2019-05-17T12:10:43Z,Run,800.0,140,140,0,,
1035,2428276943,Morning Run,2019-05-16T07:48:17Z,Run,2985.4,969,1490,102.6,"[37.793658, -122.439241]",stripped_health_data_42985926_1559828874.gpx
1036,2428276806,Lunch Run,2019-05-11T12:36:20Z,Run,1597.5,569,586,2.4,"[38.438424, -122.682064]",stripped_health_data_42985926_1559828874.gpx
1037,2428276933,Afternoon Run,2019-05-10T14:53:46Z,Run,3373.6,1169,1176,56.7,"[37.793092, -122.452]",stripped_health_data_42985926_1559828874.gpx
1038,2428276726,Evening Ride,2019-05-09T19:00:35Z,Ride,0.0,899,899,0,,stripped_health_data_42985926_1559828873.tcx
1039,2428276929,Lunch Walk,2019-04-21T12:07:35Z,Walk,1575.6,1054,1054,39.3,"[37.793513, -122.439257]",stripped_health_data_42985926_1559828874.gpx
1040,2428276858,Lunch Run,2019-04-21T11:05:17Z,Run,1071.7,418,1559,6.0,"[37.788312, -122.452612]",stripped_health_data_42985926_1559828874.gpx
1041,2428276808,Afternoon Run,2019-04-13T14:01:59Z,Run,706.0,301,402,0.0,"[37.673633, -121.786975]",stripped_health_data_42985926_1559828874.gpx
1042,2428276775,Afternoon Run,2019-04-13T13:13:24Z,Run,1326.8,409,486,5.2,"[37.673821, -121.787067]",stripped_health_data_42985926_1559828873.gpx
1043,2428276864,Morning Run,2019-04-13T10:01:54Z,Run,1731.1,616,818,6.2,"[37.673584, -121.786904]",stripped_health_data_42985926_1559828874.gpx
1044,2428276902,Lunch Run,2019-04-12T12:34:33Z,Run,3416.8,1130,1742,104.1,"[37.793557, -122.439293]",stripped_health_data_42985926_1559828874.gpx
1045,2428276976,Afternoon Run,2019-04-11T15:13:59Z,Run,4229.8,1421,1803,66.8,"[37.797538, -122.454042]",stripped_health_data_42985926_1559828874.gpx
1046,2428276887,Morning Run,2019-04-11T09:15:20Z,Run,2594.9,860,909,58.1,"[37.792925, -122.453257]",stripped_health_data_42985926_1559828874.gpx
1047,2428276820,Morning Run,2019-04-10T09:38:14Z,Run,1714.4,1076,1076,0,,stripped_health_data_42985926_1559828874.tcx
1048,2428276809,Morning Run,2019-04-09T09:17:21Z,Run,2355.3,805,814,42.4,"[37.792979, -122.453264]",stripped_health_data_42985926_1559828873.gpx
1049,2428276948,Morning Run,2019-04-08T09:39:44Z,Run,3482.3,2288,2288,0,,stripped_health_data_42985926_1559828874.tcx
1050,2428276888,Afternoon Run,2019-04-07T15:18:44Z,Run,1695.1,576,668,36.6,"[37.793527, -122.439206]",stripped_health_data_42985926_1559828874.gpx
1051,2428277014,Afternoon Run,2019-04-07T14:18:07Z,Run,1570.3,3600,3600,0,,stripped_health_data_42985926_1559828874.tcx
1052,2428276879,Afternoon Run,2019-04-07T14:06:35Z,Run,1535.8,509,585,41.6,"[37.787165, -122.447611]",stripped_health_data_42985926_1559828874.gpx
1053,2428276792,Afternoon Run,2019-03-28T17:37:14Z,Run,19.4,301,301,0,,stripped_health_data_42985926_1559828874.tcx
1054,2428276710,Afternoon Run,2019-03-28T15:23:55Z,Run,219.1,51,60,0.0,"[37.78757, -122.446842]",stripped_health_data_42985926_1559828873.gpx
1055,2428276763,Lunch Run,2019-03-24T12:40:03Z,Run,257.7,62,72,0.0,"[37.781465, -122.451108]",stripped_health_data_42985926_1559828873.gpx
1056,2428276882,Lunch Run,2019-03-24T12:22:42Z,Run,1045.3,1027,1027,0,,stripped_health_data_42985926_1559828874.tcx
1057,2428276955,Lunch Run,2019-03-24T11:51:59Z,Run,575.1,1435,1435,0,,stripped_health_data_42985926_1559828874.tcx
1058,2428276802,Evening Run,2019-03-23T19:03:16Z,Run,444.9,756,756,0,,stripped_health_data_42985926_1559828874.tcx
1059,2428276707,Afternoon Run,2019-03-22T16:06:40Z,Run,602.2,283,283,0,,stripped_health_data_42985926_1559828873.tcx
1060,2428276805,Afternoon Run,2019-03-20T17:35:22Z,Run,374.2,145,157,0.0,"[37.950233, -122.546735]",stripped_health_data_42985926_1559828874.gpx
1061,2428276786,Afternoon Run,2019-03-20T16:47:04Z,Run,260.2,134,137,0.0,"[37.949863, -122.546705]",stripped_health_data_42985926_1559828873.gpx
1062,2428276847,Afternoon Run,2019-03-20T16:12:34Z,Run,868.0,284,485,0.0,"[37.950212, -122.546563]",stripped_health_data_42985926_1559828874.gpx
1063,2428276831,Afternoon Run,2019-03-19T15:32:34Z,Run,3532.2,1198,1445,19.8,"[37.767349, -122.456779]",stripped_health_data_42985926_1559828873.gpx
1064,2428276708,Afternoon Run,2019-03-18T17:06:14Z,Run,698.1,295,324,0.0,"[37.767222, -122.456974]",stripped_health_data_42985926_1559828873.gpx
1065,2428276722,Afternoon Run,2019-03-18T16:59:04Z,Run,308.8,52,52,0.0,"[37.767153, -122.45651]",stripped_health_data_42985926_1559828873.gpx
1066,2428276757,Afternoon Run,2019-03-18T16:51:15Z,Run,315.5,52,52,0.0,"[37.76717, -122.456483]",stripped_health_data_42985926_1559828873.gpx
1067,2428276773,Afternoon Run,2019-03-18T16:43:32Z,Run,411.8,73,73,0.0,"[37.767197, -122.456503]",stripped_health_data_42985926_1559828873.gpx
1068,2428276698,Afternoon Run,2019-03-18T16:37:03Z,Run,416.3,74,74,0.0,"[37.767164, -122.456595]",stripped_health_data_42985926_1559828873.gpx
1069,2428276753,Afternoon Run,2019-03-18T16:30:55Z,Run,604.9,122,122,0.0,"[37.76656, -122.455521]",stripped_health_data_42985926_1559828873.gpx
1070,2428276680,Morning Run,2019-03-17T06:07:50Z,Run,0.2,2,2,0,,stripped_health_data_42985926_1559828873.tcx
1071,2428276824,Evening Run,2019-03-16T20:22:19Z,Run,959.5,396,468,0.0,"[37.719925, -121.921084]",stripped_health_data_42985926_1559828874.gpx
1072,2428276740,Afternoon Run,2019-03-16T14:16:01Z,Run,1432.7,557,560,0.0,"[37.720064, -121.921045]",stripped_health_data_42985926_1559828873.gpx
1073,2428276954,Afternoon Run,2019-03-16T13:15:53Z,Run,11714.5,490,606,92.3,"[37.719959, -121.920919]",stripped_health_data_42985926_1559828874.gpx
1074,2428276849,Afternoon Run,2019-03-15T15:22:59Z,Run,3510.4,1236,1536,105.8,"[37.793678, -122.439297]",stripped_health_data_42985926_1559828873.gpx
1075,2428276984,Afternoon Run,2019-03-14T16:23:04Z,Run,4581.9,1500,1681,55.1,"[37.793218, -122.452068]",stripped_health_data_42985926_1559828874.gpx
1076,2428276723,Morning Run,2019-03-09T09:37:55Z,Run,3.3,119,119,0,,stripped_health_data_42985926_1559828873.tcx
1077,2428276741,Morning Run,2019-03-09T09:33:55Z,Run,10.8,121,121,0,,stripped_health_data_42985926_1559828873.tcx
1078,2428276732,Morning Run,2019-03-09T09:29:35Z,Run,4.8,121,121,0,,stripped_health_data_42985926_1559828873.tcx
1079,2428276860,Morning Run,2019-03-09T09:25:58Z,Run,10.9,138,138,0,,stripped_health_data_42985926_1559828874.tcx
1080,2428277080,Afternoon Run,2019-03-08T14:42:07Z,Run,5240.4,1579,3733,128.2,"[37.792895, -122.446744]",stripped_health_data_42985926_1559828874.gpx
1081,2429311454,moc trials,2018-05-25T11:10:00Z,Run,400.0,59,59,0,,
